mid,province,gender,verified,retweet_mid_indicator,uid,retweet_uid_indicator,source,image,text,geo,created_at,delete_indicator,censor_indicator
mdO7SPrab9,11,m,True,1,uQSM3AKLL,0,iPhone客户端,0,回复@ukn： 郗敷i //@ukn： [偷笑]  //@uQSM3AKLL： [哈哈] //@uQSM3AKLL： [哈哈],0,2012-08-22,1,1
mxA0QnPvHR,11,m,True,1,uQSM3AKLL,0,iPhone客户端,0,[哈哈],0,2012-08-22,1,1
m60zT3ObGI,44,m,True,1,uPA3KEHXU,0,新浪微博,0,庹部长千秋万载，一统江湖。,0,2012-08-22,1,1
mFLqZx4Cv9,100,m,True,1,uDSKY225,0,新浪微博,0,我觉得邓就是那种认为中国人愚昧，需要一个英明的组织来进行统治的人。,0,2012-08-22,1,1
mRstH0MyPb,81,m,True,1,uI43TTYIT,0,新浪微博,0,这是MI.//@uRLOJYIDT：  转发微博,0,2012-08-22,1,1
mjBnw41F1a,100,m,True,1,uWWBMUC0T,0,Android客户端,0,[哈哈]//@uLMIKKH15： [哈哈]//@uNEGTPB2Y：  这类悲剧我已听说不下10起，应普及这方面的知识，尽量避免非战斗减员。,0,2012-08-22,1,1
mTSuaaH8aq,11,m,True,1,uLCMKKHCM,0,新浪微博,0,她曾经胜诉在美国，若干年后杀人逃生，又“胜诉”在中国//@u0VPSYMPB：  //@uVEQWXRPB：  //@uS5WJDDQS：  //@uY02X2RPD：  //@uPVDCGU4D：  //@uLUCWWODJ： //@uPVD5KQ1Y： 转发微博,0,2012-08-22,1,1
mSFdJPvEjy,42,m,True,1,uRU5AV3V,0,Android客户端,0,这确实是个别开生面的好建议。建议裆中央尝试，你们飞速共产主义，我们小民得逃出生天。//@uLCMBWDKV： 回复@uKB5IGBQJ： 帝都应该带头嘛，那就先在帝都试点如何？[哈哈] //@uKB5IGBQJ： 可谓聪明的创意哈。。能否先在一个省作试点工程。（配图不好）,0,2012-08-22,1,1
mP6Sac7nmm,11,m,True,1,uII5TZIDM,1,新浪微博,0,原来让夫人不死是中国社会的主流愿望，原来让沈阳小贩夏俊峰死是中国社会的主流愿望——主流又被代表了 //@uGL4SCLTY： 她被判死缓，而非死刑立即执行的法律依据准不准，我非法律学者不评论。但我想说，让她死不是中国社会的主流愿望。这是我的个人判断。,0,2012-08-22,1,1
mexh2ErmJI,41,f,True,1,uLUCJKVPN,0,iPhone客户端,0,//@uPVDVCVC2： //@uWYNE0XYF：  //@uK3XPSRTO： //@uR1W3AQUF：  //@uQHW2FWYD： //@uRU0N2ZV： //@uQSM042TT：  副师级别的军官没有死南海钓鱼岛争夺战中，却死在别个老婆的石榴裙下！军人尊严都在女人裤裆里充分膨胀了！//@u02LKJWYC：  果然是干将啊！//@uVT4JLTFU：  太投入。 //@uKPKRMVGL： 车震,0,2012-08-22,1,1
mr3GhBMb9w,21,f,True,1,u0YUYNQES,0,Android客户端,0,[哈哈][哈哈][哈哈],0,2012-08-22,1,1
mkp3Xrdn12,11,m,True,1,uP2ZTFKIJ,0,iPhone客户端,0,针对有媒体刊载《80吨国库黄金储备下落不明》的报道，央行22日表示，该报道无中生有，纯属谣言。并称，将保留对造谣、传谣者追究法律责任的权利。——俺反倒信了！http://t.cn/zWRRqXW,0,2012-08-22,1,1
mpG6PtIq2D,11,m,True,1,uP2ZTFKIJ,1,iPhone客户端,0,快数一数核弹少没少！[吃惊],0,2012-08-22,1,1
mxA0QjtlPE,11,m,True,0,uP2ZTFKIJ,0,iPhone客户端,1,【中国80吨国库黄金下落不明！】香港《动向》：财政部、央行、监察部和审计署已经成立专案组，调查存放在八个省市国库内的黄金储备有八十吨下落不明。——想当年战乱不断，蒋介石历时半年，把450万两黄金运往台湾没丢一两；现如今，盛世祥和，国库80吨黄金却不翼而飞？  天下奇闻！http://t.cn/zWRbr1N,0,2012-08-22,1,1
mUEaqaO3mc,100,m,True,1,uMLLCZGKS,0,新浪微博,0,有傳喇叭口徑歸四號管。//@uHJXPN24X：  木人管喇叭哦？,0,2012-08-22,1,1
mgwuZsTfAR,50,m,True,1,uFACHYWP,0,新浪微博手机版,0,什么也不说，…(此处省掉两个字)理解我。//@uBKZ0FFUJ： 什么也不想说。,0,2012-08-22,1,1
mwuJuOz9s3,41,m,True,0,uP2ZD1NN3,0,新浪微博,0,刘志军案据称9月辽宁开审,0,2012-08-22,1,1
mkp3XA0sTl,61,m,True,1,uATZP1LLU,0,新浪微博,0,“我不信”之后是“我不服”，“我不服”之后就是“我不怕”。“我不怕”之后，就不知道会是神马结果了//@uBIBJNPCJ：  停止自吹、停止遮掩、面对历史、面对现实、说人话、说真话，随便一点都是要命的。形象躺着中枪[衰]//@u3JLFGMWC： //@uJWAXG55F： [赞],0,2012-08-22,1,1
murKiTMmd1,100,m,False,0,uHJXJTT2M,0,红围脖Android客户端,1,【白求恩】加拿大历史学家罗德里克‧斯图尔特及其夫人编撰的《诺尔曼‧白求恩的一生》将还原一个真实的白求恩。其中谈到，白求恩生活相当放荡，酗酒、抽烟，沉溺女色，他大概体现了毛泽东所说的是“一个纯粹的人” ，在加拿大他因是共产党人被关在国门之外。事实是，到中国找共产党是他的唯一条出路。,0,2012-08-22,1,1
mdZzHgjzHh,81,m,True,1,uQHCVQ0KL,0,新浪微博,0,不只是一个地方，此类事具有某种普遍性，在大陆不就流行一句话：接待就是生产力。地方如此，军队也是，此风不刹，所谓党风，民风的端正，只是一句废话。,0,2012-08-22,1,1
mptIZNEzUU,11,m,True,1,uMLLBVB30,0,iPhone客户端,0,其实天朝实行总统民选挺好的！ //@uZXYZZT1K： 大领导刚从机场赶过来，忙啊。//@uQHCQHWA5：  //@uOQZ3PKZM： 太不像话了,0,2012-08-22,1,1
m7ym9R5YGH,11,m,True,1,uUPWF0CG0,0,Android客户端,0,回复@uRULUFZ3： 乐观其成 //@uRULUFZ3： 非暴力全民和解，不可能建立在阶级斗争的思想理论基础之上，只可能建立在普世价值观的思想基础之上。其实，目前执政党和现政府很多做法都是符合或基本符合“普世价值观”的，比如努力推进民主、积极实现法治、尽力保护人权、捍卫国家主权，等等，个别地方,0,2012-08-22,1,1
mexh8YM5iZ,44,m,False,1,uK3XTE4V1,0,新浪微博手机版,0,+1//@uATZFNZDY： [泪]//@u0YU2D54S：  [泪]//@u0VPSVYVH： 文章读到我就直接在公交上哭了起来。 //@u5KYA5MPE： 【早安，宋泽！】今天是公民宋泽失踪第78天！,0,2012-08-22,1,1
mxOKZPoAVz,11,m,True,1,u5KYC1IIJ,0,新浪微博,0,//@ukn：  不应该//@uZXYZZT1K：  大领导刚从机场赶过来，忙啊。//@uQHCQHWA5：  //@uOQZ3PKZM： 太不像话了,0,2012-08-22,1,1
m3zQJiJ6EQ,11,m,True,1,uZXYZZT1K,0,新浪微博,0,大领导刚从机场赶过来，忙啊。//@uQHCQHWA5：  //@uOQZ3PKZM： 太不像话了,0,2012-08-22,1,1
m80BjAvT8q,36,m,True,1,uTZ5HOOAX,0,新浪微博,0,把打炮的力气用在钓鱼岛上，早就收复国土了！,0,2012-08-22,1,1
mhk1NKawOQ,81,f,False,1,uWWBWWGAF,0,新浪微博,0,一個很好的男孩，一個善良正直的人，一個中國公民就這樣失蹤了，希望大家關注，為他吶喊。為他，也為你我，為自己，為社會，為這個國家變得更好，為每個人都能安居樂業，生命財產得到保障，免於恐懼。宋澤，你在哪裡？,0,2012-08-22,1,1
mJKQNm7SKB,100,m,True,1,uKPKQ4QYF,0,新浪微博,0,！！！//@u1O52LNKY：  听到夫人说：判她死缓，体现了对生命的尊重，从来不骂人的我说：操你丈夫。// @uP2ZTEBK2： ://@ukn：  诸位先生，不建议和他们讲废话。@uSIA30MFW： @uW0EJ4SN2： @uKB5110FI： @uYC3UHED2： @uP2ZTEBK2： @书画家作家陈祖芬,0,2012-08-22,1,1
m9RsgQi3B8,11,m,True,1,u0AGTGWZ0,0,iPhone客户端,0,霸道  [弱],0,2012-08-22,1,1
mNT6dPkecV,37,m,True,1,uB4H4KPK2,1,Weico.iPhone,0, //@u02L4GKH4：  失信于民。 //@uR1WEKDNK： 我期待哪怕一句，都会热泪盈眶//@uHJXOC1JI： 转。,0,2012-08-22,1,1
mA30dNy3IC,37,m,True,1,uB4H4KPK2,0,Weico.iPhone,0,习以为常啊 //@uZXYZZT1K：  大领导刚从机场赶过来，忙啊。//@uQHCQHWA5：  //@uOQZ3PKZM： 太不像话了,0,2012-08-22,1,1
mB1DucqjwY,33,m,True,1,uRUWHC1R,0,新浪微博,0,//@uRSRB3POP：  [威武]//@uVT4CDHWM：  回复@u1CRF1MF5： [威武] //@u1CRF1MF5： @uVT4CDHWM： [吃惊] //@uR1WOTA3H： 无。 //@u0VPDG31C： [吃惊],0,2012-08-22,1,1
m2XhEBuQQ9,11,m,False,1,uP2ZYJSP3,0,新浪微博,0,//@uSIA3SCC1：  转发微博,0,2012-08-22,1,1
m7dGXjTspQ,11,m,True,1,uVGJJ1DB0,0,UC浏览器Android版,0,存图。,0,2012-08-22,1,1
mZmLrwaTtF,44,m,True,1,uONPHN5SC,0,新浪微博,0,（本网特约评论员）老红军的这种感慨，现中国的所谓“左派”“右派”都同样感受到，而且同样认识已到了非改变不可的时候了。他们的分歧在于：左派往后看，希望回到50-70年代的毛泽东治理下的清贫中国；右派向前看，希望跟上世界潮流建设民主新中国。,0,2012-08-22,1,1
mBc8PfPrdP,11,m,True,1,uI43KIYF0,0,新浪微博,0,我军威武！,0,2012-08-22,1,1
mVZBycBRNG,44,m,True,1,uNEGOFTLV,0,三星GalaxyNote,0,不是在钓鱼岛啊//@uI43KIYF0： 我军威武！,0,2012-08-22,1,1
muyRw1c0Om,22,m,True,1,u0AGTVMQW,0,iPhone客户端,0,[思考],0,2012-08-22,1,1
mgwuZRlYhb,35,m,True,1,uZNJ1ZOFR,0,新浪微博,0,这是一场发生在地下车库的激烈枪战。。。。。我军一名副师级军官不幸为国捐躯。。。。。,0,2012-08-22,1,1
murKIuqnZg,11,m,True,1,uQHCL5XB2,0,新浪微博,0,[bed凌乱]碉堡了。,0,2012-08-22,1,1
mTSuWfyZbn,11,m,True,1,uII5O24R4,0,新浪微博,0,一个混蛋的政府还有什么干不出来的吗？//@uZNJRKTFM：  特权使他们把人民推到了对立面。 //@uMMS54BNG： 为什么抢着上位了，特权!//@uZXYZZT1K： 大领导刚从机场赶过来，忙啊。//@uQHCQHWA5：  //@uOQZ3PKZM： 太不像话了,0,2012-08-22,1,1
mL29gzE8Ft,11,m,True,1,uLCMJKNLP,1,新浪微博,0,没有公信力的政府只能造就没有公信力的百姓。政府有多烂百姓就有多烂。上行下校上梁不正下梁歪永远不过时。 //@uAHFPSHS2： 你不服能咋样？,0,2012-08-22,1,1
mtq4f64Jnm,46,m,True,1,uR1WGTC42,0,新浪微博,0,农奴制多好啊，对于农奴主来说。,0,2012-08-23,1,1
m7yYyQfnmV,11,m,True,1,u0YUSFNAD,0,iPad客户端,0,众人皆醉君独醒，不惜以血荐轩辕。悲鸣一声惊天下， 奇文已作警世铭。 //@uSIAKDCEJ：  徐怀谦先生辞世，这么重磅的新闻，怎么没见什么报道啊！//@ukn：  [蜡烛]//@u0YUSFNAD： [蜡烛][蜡烛] //@uP2ZKNHEX： 这是徐怀谦先生的旧作，他昨天自杀辞世，推荐此文，怀念先生。,0,2012-08-23,1,1
m4YNE9O85i,11,m,True,1,u0YUSFNAD,0,iPad客户端,0,众人皆醉君独醒，不惜以血荐轩辕。悲鸣一声惊天下， 奇文已作警世铭。  [蜡烛]//@ukn：  [蜡烛]//@u0YUSFNAD： [蜡烛][蜡烛] //@uP2ZKNHEX： 这是徐怀谦先生的旧作，他昨天自杀辞世，推荐此文，怀念先生。,0,2012-08-23,1,1
m3zQ4enkH4,11,m,True,1,u0YUSFNAD,0,iPhone客户端,0,[蜡烛][蜡烛] //@uP2ZKNHEX： 这是徐怀谦先生的旧作，他昨天自杀辞世，推荐此文，怀念先生。,0,2012-08-23,1,1
mQW3Fk48YP,11,m,True,1,u0YUSFNAD,0,iPhone客户端,0,我也是老记，格外感同身受。 //@ukn： [蜡烛]//@u0YUSFNAD： [蜡烛][蜡烛] //@uP2ZKNHEX： 这是徐怀谦先生的旧作，他昨天自杀辞世，推荐此文，怀念先生。,0,2012-08-23,1,1
mQW3FQRJma,32,m,True,1,u1OVXIXTQ,0,iPhone客户端,0,//@uLUCTXJCW： 栗老师说：＂1989年中国美术馆的「中国现代艺术展因故停展」告示是我写的，时过23年，又写了独立影像展的停展告示。无语。。。＂,0,2012-08-23,1,1
murKMlFUxi,11,m,False,0,uHJX4AKOA,0,iPhone客户端,1,北京市教委一年公务接待近1200万，公车3400万，出国4300万，按250个工作日算，平均每天接待费4万8，车费13万6，出国费17万。,0,2012-08-23,0,1
mcrrEsYJ9z,11,f,True,1,uMMSGCUVA,0,新浪微博,0,官与民，互相之间，都不抱有幻想了。////@uLCMY22PK：  //@贺延光：笑话——满城遍布假想敌！,0,2012-08-23,1,1
mP6SJBzIlT,11,m,True,1,uP2ZOL5YK,0,iPhone客户端,0,//@uTS2WDACL： 看此介绍，更哀!,0,2012-08-23,1,1
mNlV7bZ9np,100,m,False,1,uKPKUBT4Q,0,新浪微博,0,"//@uCBTHKWV0：  谢谢袁老师关注支持。//@uUPWF0CG0：  ! //@uKB5RLLAB： 请停止谋杀中国公民。 //@ukn：  //@u0YUO1GON： 回复@uCBTHKWV0： 不用谢，是您的坚韧感动了大家！ //@uCBTHKWV0： 回复@u0YUO1GON： 是的，谢谢。 //@uCBTHKWV0： 谢谢大家为夏俊峰呼吁. //@uZXKMKDAU： 三足鼎立,缺哪一个代表都不行啊! //@武陵人",0,2012-08-23,1,1
mkGXF0pOeJ,11,m,True,0,uNEGMRSO0,0,财新网,1,【李/-克强：确保保障房公平分配】国务院副总/-理李/-克强在北京考察保障性安居工程建设情况时强调，要在保质按期完成今年保障房建设任务的同时，严格管理确保公平分配。他还指出，要创新运行管理模式，逐步将廉租房向公租房并轨，实行租补分离、明收明补 http://t.cn/zWEw3Tj,0,2012-08-23,0,1
mqeIMjRsGj,11,m,True,1,uII5PRCDV,0,新浪微博,0,[鄙视]把全国人民当猴耍！//@uONPWG0HJ：  虚假！演员！欺骗亿万人民！,0,2012-08-23,1,1
mZwOmPdqGx,41,m,True,1,uPA3SGWVB,0,新浪微博,0,//@uK3RZTRWN：  //@uCBTJLUX4： 我不服。//@ukn： //@uVGJCSG00：  转发微博,0,2012-08-23,1,1
mL296mwuvV,11,m,True,1,uZXK2PEFU,0,新浪微博,0,叹//@uQHCU4KNA：  [蜡烛]//@u1O5PPQPH：  徐怀谦之死是体制之痛!深切同情和悼念徐怀谦!!! //@u1CRS1DP2： [泪][泪][泪][泪][泪]同情的泪！！走好吧！！[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛] //@u0VPNA0TQ： 别忙政治化！ //@uS5WLTXRR：  堅守的代價。想起胡舒立寫的紀念同學的文章http://t.cn/zWNFplE,0,2012-08-23,1,1
mBc8CTKmoa,11,m,True,1,uK3R0TZ3B,0,新浪微博,0,中华帝国主义[哈哈]//@uZNJRKTFM：  日本人讽刺我们是“纸老虎”？尼玛！ //@uUPCAXJ1I： 日本不知道帝国主义是什么意思？ //@uII5KMSOT： [哼] //@uATZPZM2C： 神经病，我们登岛被你们铐了遣返，你们登岛我们上街砸自己的车，你们特么还有脸说我们是帝国主义？滚吧小日本！,0,2012-08-23,1,1
mSacBJrJol,44,m,True,1,uK3RZTRWN,0,三星GalaxyNote,0,//@uCBTJLUX4： 我不服。//@ukn： //@uVGJCSG00：  转发微博,0,2012-08-23,1,1
murKMQpJQ3,11,m,True,0,uFAB302D,0,iPad客户端,1,某机关报副刊一位前辈跳楼身亡，这是不幸。微博上有人透露其身患抑郁，生前曾说过“他的痛苦是敢想不敢说，敢说不敢写，敢写无处发。”若此说属实，对于体制中人，是一个提醒：离开让你痛苦的体制，否则，既毁了自己，也可能会被人认为是体制的帮凶。,0,2012-08-23,1,1
mRstfwFLHF,43,f,True,1,uQZ0LH4RG,1,热门微博,0,转发微博,0,2012-08-23,1,1
mkGXFNySrR,100,m,False,1,uRSRB3POP,0,新浪微博,0,//@uII5MUHX0：  还是对P民的时候最威武！,0,2012-08-23,1,1
mRcS9fUruE,11,m,True,1,uPA3TQ4FD,0,iPhone客户端,0,挑衅！//@uLCMM2IZL： 真急人。//@uRSRJCV1A：  [哈哈],0,2012-08-23,1,1
mUEa7AfWL8,44,m,True,1,uII5SEBNG,0,iPhone客户端,0,//@uCBTSQHRB： @uDZTOGLMB： @u5KY00AW4： @uII5SEBNG： @uONPGRCE1： @uVEQL53HD： @u5KYAYPH5： @uVGJD35D2： @uPA3QUEYX： //@uUPW45RYK：  十八大保卫战？,0,2012-08-23,1,1
m0kjgcMpJq,11,m,False,1,uVT41INBU,1,新浪微博,0,人类历史上，除了中国，从未发生过政党屠杀与战争，蒋介石开创的政党屠杀恶劣先例，历史决不能饶恕！ //@uKPKAX215：  对北伐和老蒋的分析到位。近代史需要拨乱反正，正本清源//@uEMB0UUR0：  走出恶性循环的暴力泥沼[话筒],0,2012-08-23,1,1
mvRwM5ovUo,11,m,False,1,uVT41INBU,1,新浪微博,0,回复@uYCE2CFOU： 世界上没有哪个国家能够一下子彻底政改。都是经过几百年慢慢努力。英国几百年了，国王还在呢！美国今年才为100多年前的《排华法案》道歉呢！没有耐心、等不了，就必然被屠杀—被屠杀—被屠杀这样轮回。我们只能尽人事、听天命。,0,2012-08-23,1,1
mf62kTKDgI,11,m,True,1,uPA3MI5S5,0,iPhone客户端,0,所以抑郁 ？//@uMLLBRATV： ＂敢想不敢说，敢说不敢写，敢写无处发。＂,0,2012-08-23,1,1
m60zDFjYSS,11,m,True,1,uCBTGHNKA,0,iPhone客户端,0,辟谣？ //@uLCMJKXCH： [吃惊]//@u1OV0YN2W：  只转不评[泪]//@uHQYSOEOP：  出国费17万，每天！我也要去教委上班。,0,2012-08-23,1,1
mnVYcSaArP,11,m,False,0,uZXKT3RIT,0,新浪微博,1,【今日微博热点】1、多名女性在海南温泉嬉水节被几十名男子性侵（图）；2、@uWWBYOFQQ： 称买双新鞋一只7号一只8号，@uPA3OC1KH： 回评“一只是建筑面积另一只是实测面积”被网友称为神评；3、《人民日报》大地副刊主编徐怀谦昨天自杀身亡，网传生前曾说：我的痛苦是敢想不敢说，敢说不敢写，敢写无处发。,0,2012-08-23,0,1
mA3fbNbilQ,11,m,True,1,uM1U53HK0,0,新浪微博,0,徐怀谦先生昨天自杀辞世，推荐此文，怀念这位老乡。,0,2012-08-23,1,1
murKM0rX75,400,m,True,1,u3FT04VGP,0,新浪微博,0,是这样的吗？//@uDSKDY21：  该抽就抽！,0,2012-08-23,1,1
mpG6CIHkex,81,m,True,1,uI43JZGPO,0,iPhone客户端,0,//@uQZ05B1MY： 领导人看见自己的名字被写成这样，作何感想？,0,2012-08-23,0,1
mtq40bjMbH,11,f,True,1,uHQYSOEOP,1,三星Galaxy SIII,0,太逗了，右边一串。//@uZ32TP1UP： 回复@u0YU2DKDG： 我检讨。我没那个意思，哈哈。 //@u0YU2DKDG： 不妥不妥。用自食其力的妓女同比与档，那是对妓女的侮辱。 //@uZ32TP1UP： 回复@ukn： 哈哈！ //@ukn： 好像只有我懂，杰人是说，没有哪裆有俄裆这么重视防腐吧？,0,2012-08-23,1,1
mhk1SEdTPz,11,f,True,1,uHQYSOEOP,0,三星Galaxy SIII,0,出国费17万，每天！我也要去教委上班。,0,2012-08-23,1,1
mt8dSpeRJw,11,m,True,1,uQZ05B1MY,0,新浪微博,0,领导人看见自己的名字被写成这样，作何感想？,0,2012-08-23,1,1
mt8dLFcHFg,11,m,True,0,u02LFLEXX,0,新浪微博,0,某官员追问夫人出轨几次，夫人含羞答：三次，一次你要当处长，局长不同意；二次你要当局长，市委书记不同意；三次你要当市长，85位人大代表不同意……,0,2012-08-23,1,1
mAMy5oJJff,31,m,True,1,u1CI0TCOE,0,iPhone客户端,0,そうです〜ね //@uLCMM2IZL： 真急人。//@uRSRJCV1A：  [哈哈],0,2012-08-23,1,1
mj4osRfPgF,11,m,True,1,uS5WD0LXN,1,新浪微博,0,靠，这磕儿，真硬！//@uB5FXUSYM：  [疑问],0,2012-08-23,1,1
mkp3sclxd4,35,m,True,1,uGL4M21UI,1,iPhone客户端,0,操一天过一天'坟蛋,0,2012-08-23,1,1
mjBn3lAFzm,31,m,True,1,uVEQC4XQL,1,新浪微博,0,这么强的兵力，除了老百姓还需要防谁？//@uCBTMP1R5：  转发微博,0,2012-08-23,1,1
mVQH6EUjTR,11,m,True,1,u5KYGMGWX,0,新浪微博,0,看到“打倒中华帝国主义”的标语，心中莫名一阵激动，原来在日人眼里我华已经强大的这种程度，民族复兴果然已过62% 。,0,2012-08-23,1,1
mBc82oNZ6a,44,m,True,1,uZDQIVFSL,1,iPhone客户端,0,北大从57年反右开始，就已经沦为政治打手。现在又流落到烟花柳巷了。,0,2012-08-23,1,1
mdO7SA5Ngo,100,m,True,1,uDGURF2U4,0,iPhone客户端,0,捉急捉急真捉急。。。。。,0,2012-08-23,1,1
mTSuOCmKyD,11,m,True,1,uOQZQLRQS,0,iPhone客户端,0,科教兴国，吃好喝好 //@uVEQWCETB： //@uWWBYOFQQ：  学生们的成长和教育搞的怎么样？ //@uR1WOGA5X： 真能吃喝玩乐。,0,2012-08-23,1,1
